datetime,open,high,low,close,volume
2007-08-29,584.5,602.5,579.0,595.0,1532874
2007-08-30,601.5,602.0,593.5,594.0,1071684
2007-08-31,600.0,603.5,594.5,600.0,1255144
2007-09-03,600.0,601.5,592.0,593.0,805088
2007-09-04,591.5,597.0,588.5,592.5,846210
2007-09-05,595.5,595.5,587.0,589.0,600962
2007-09-06,587.5,594.5,586.5,593.5,409239
2007-09-07,595.0,595.0,568.5,569.5,1485307
2007-09-10,567.0,574.0,556.5,559.0,2355701
2007-09-11,561.5,562.5,550.5,555.5,1842814
2007-09-12,559.0,559.5,539.5,543.5,2171639
2007-09-13,543.5,552.0,540.0,550.5,2224814
2007-09-14,552.5,554.5,535.5,538.0,2539332
2007-09-17,538.0,541.0,522.0,523.0,2119550
2007-09-18,521.0,549.0,518.5,536.0,3972917
2007-09-19,550.5,568.5,548.0,568.0,5360048
2007-09-20,567.5,597.5,555.0,588.0,5905091
2007-09-21,585.0,611.0,582.5,606.5,7946145
2007-09-24,611.5,630.5,608.5,620.0,7391435
2007-09-25,618.0,627.5,593.5,595.5,6056906
2007-09-26,604.5,615.0,601.5,613.0,4677806
2007-09-27,617.5,621.0,585.5,595.0,8237015
2007-09-28,591.5,592.5,572.5,574.5,6527937
2007-10-01,570.5,571.0,552.0,561.5,4030378
2007-10-02,573.0,582.0,571.5,575.5,4833120
2007-10-03,575.5,581.5,566.5,569.5,3826871
2007-10-04,566.5,573.0,565.0,567.0,1578770
2007-10-05,573.0,585.0,571.0,584.0,4878103
2007-10-08,587.0,594.0,580.0,590.0,2830799
2007-10-09,590.0,603.5,584.0,601.5,3369974
2007-10-10,605.0,606.0,588.5,589.0,3622143
2007-10-11,592.5,598.0,589.5,595.5,2519243
2007-10-12,589.0,593.0,580.0,590.0,3092739
2007-10-15,592.5,605.0,588.5,591.5,3307479
2007-10-16,586.5,589.5,575.0,577.5,6394856
2007-10-17,575.0,582.0,570.0,579.0,4326427
2007-10-18,580.0,581.0,572.0,578.5,2953939
2007-10-19,577.0,587.0,576.5,580.5,2864947
2007-10-22,572.5,579.0,568.5,577.5,1557870
2007-10-23,584.0,585.5,582.0,584.0,1350021
2007-10-24,583.5,592.0,577.5,585.0,2940994
2007-10-25,585.5,590.5,584.0,585.5,1588621
2007-10-26,588.5,593.5,585.0,591.0,2917610
2007-10-29,594.5,601.0,592.0,595.5,2490329
2007-10-30,594.5,595.0,586.0,589.5,1658504
2007-10-31,588.0,597.0,587.5,596.5,2094526
2007-11-01,600.5,601.5,586.0,591.5,2598489
2007-11-02,585.5,597.5,582.5,596.0,2043585
2007-11-06,594.5,612.0,592.0,606.5,3529184
2007-11-07,608.5,610.5,595.5,601.0,2786234
2007-11-08,592.5,601.0,592.5,598.5,1650363
2007-11-09,599.0,600.5,583.5,585.0,2199729
2007-11-12,582.5,591.5,577.0,582.0,2298714
2007-11-13,581.0,584.0,574.5,578.0,2522079
2007-11-14,583.5,586.5,572.5,576.0,2673625
2007-11-15,575.0,576.5,567.0,569.5,2901563
2007-11-16,567.5,570.0,563.0,564.0,1686707
2007-11-19,566.5,567.5,557.0,561.5,1859746
2007-11-20,562.5,566.0,550.0,552.5,2737217
2007-11-21,551.5,551.5,530.5,535.5,3934669
2007-11-22,538.0,544.5,526.0,535.0,2563511
2007-11-23,537.5,548.0,532.5,543.5,2479898
2007-11-26,550.0,552.0,538.5,543.5,2433089
2007-11-27,539.0,544.0,534.0,538.0,1864640
2007-11-28,539.5,544.0,534.0,541.0,1530915
2007-11-29,547.0,553.5,544.5,546.5,2209262
2007-11-30,549.5,564.0,547.0,562.5,3744603
2007-12-03,562.5,565.5,557.5,559.5,1618420
2007-12-04,559.0,562.0,551.5,551.5,1836871
2007-12-05,553.5,577.0,553.5,574.5,4807048
2007-12-06,575.5,582.5,568.5,571.5,4803838
2007-12-07,576.0,590.0,572.5,590.0,5481183
2007-12-10,589.5,611.5,586.0,609.0,8578676
2007-12-11,614.5,624.0,604.0,612.0,8469406
2007-12-12,602.0,624.0,601.5,623.0,7836704
2007-12-13,619.5,620.0,606.0,609.5,5391336
2007-12-14,610.0,613.5,597.5,607.5,3632079
2007-12-17,605.0,616.5,598.0,612.5,5897705
2007-12-18,612.5,640.0,611.5,637.5,9731729
2007-12-19,641.0,641.5,623.0,631.5,7265935
2007-12-20,632.5,642.5,629.0,639.5,5954222
2007-12-21,641.5,645.0,636.5,642.5,5876938
2007-12-24,646.0,654.5,644.0,654.0,6217107
2007-12-25,655.5,663.0,646.0,647.5,6455434
2007-12-26,647.0,650.0,626.5,628.5,6403034
2007-12-27,630.5,637.0,622.5,633.0,6935123
2007-12-28,626.5,650.0,610.5,629.5,8666677
2008-01-09,618.0,626.0,599.5,608.5,5541104
2008-01-10,610.0,615.5,605.0,609.0,4330748
2008-01-11,610.5,611.5,605.0,609.0,2100087
2008-01-14,607.0,610.0,603.5,605.0,2454053
2008-01-15,606.0,607.5,590.5,595.5,5021308
2008-01-16,585.0,587.0,562.0,573.0,6450192
2008-01-17,574.0,577.5,561.0,569.0,4281731
2008-01-18,568.5,570.0,555.0,560.5,3401870
2008-01-21,552.5,553.5,520.5,523.5,5610740
2008-01-22,502.0,539.0,475.0,514.5,8704847
2008-01-23,524.5,538.5,491.5,494.0,6134632
2008-01-24,525.0,532.5,509.0,517.0,5716834
2008-01-25,524.0,528.0,514.5,520.0,4290267
2008-01-28,500.0,509.5,495.5,498.5,2954152
2008-01-29,512.0,521.0,505.5,521.0,4607823
2008-01-30,515.0,527.5,509.5,516.5,4737404
2008-01-31,514.0,522.0,489.5,493.0,5158521
2008-02-01,504.5,510.0,499.0,501.0,4549896
2008-02-04,512.0,513.5,506.5,508.0,3142272
2008-02-05,505.0,513.5,490.5,496.5,4476727
2008-02-06,483.0,493.0,475.5,490.5,5875698
2008-02-07,490.0,492.0,464.0,474.5,4867101
2008-02-08,480.0,482.5,458.5,465.5,3988887
2008-02-11,465.5,479.0,463.0,473.0,3205126
2008-02-12,477.0,508.5,476.0,508.0,5739993
2008-02-13,504.5,522.0,493.5,519.5,7953367
2008-02-14,528.0,532.0,507.5,510.0,6429184
2008-02-15,503.5,507.0,492.0,495.0,5163381
2008-02-18,499.5,506.5,496.0,501.0,3261131
2008-02-19,504.5,509.5,495.5,504.5,4492058
2008-02-20,497.5,499.5,490.0,494.5,2720362
2008-02-21,501.0,508.0,499.0,500.5,3833238
2008-02-22,494.5,498.0,490.0,490.5,3738291
2008-02-26,499.5,499.5,491.0,494.0,3067056
2008-02-27,498.0,499.0,481.5,482.0,2862193
2008-02-28,482.0,484.0,468.5,470.0,2781015
2008-02-29,468.0,476.0,447.5,454.0,9909656
2008-03-03,443.5,445.0,432.0,435.5,4558809
2008-03-04,443.0,443.0,417.0,421.5,6112942
2008-03-05,424.5,434.0,419.0,432.5,6411666
2008-03-06,437.0,438.0,421.0,423.0,6426903
2008-03-07,415.5,422.5,404.5,408.0,6734855
2008-03-11,401.0,437.0,400.5,436.5,10145897
2008-03-12,443.0,446.5,427.0,432.0,12491705
2008-03-13,424.0,427.0,418.0,419.0,6837974
2008-03-14,424.0,444.5,422.5,424.0,12174371
2008-03-17,414.0,415.0,392.5,406.0,9647990
2008-03-18,410.0,415.0,400.0,415.0,11348294
2008-03-19,425.5,432.5,415.0,422.5,14601655
2008-03-20,414.5,421.5,404.5,413.0,11973090
2008-03-21,419.0,421.5,415.0,416.5,4565655
2008-03-24,417.5,443.0,413.0,443.0,7055318
2008-03-25,442.0,444.0,421.0,423.0,13004063
2008-03-26,424.0,430.5,417.5,418.5,9879054
2008-03-27,416.0,434.0,416.0,422.5,11568635
2008-03-28,427.0,433.0,421.5,425.0,6792178
2008-03-31,422.0,432.0,418.5,427.5,5693956
2008-04-01,427.0,447.0,422.5,444.5,13734319
2008-04-02,453.0,463.5,453.0,458.0,20245408
2008-04-03,459.0,463.0,441.5,442.0,14614104
2008-04-04,444.5,447.0,436.5,443.0,8193502
2008-04-07,447.0,456.5,446.5,454.0,8311758
2008-04-08,450.0,455.0,446.0,447.0,6327606
2008-04-09,445.5,462.0,445.5,459.0,9098992
2008-04-10,460.5,462.0,446.5,451.5,13465593
2008-04-11,455.5,457.5,435.5,435.5,11582776
2008-04-14,430.0,439.5,425.5,437.5,8073111
2008-04-15,440.5,441.0,433.5,437.0,4548747
2008-04-16,440.5,449.5,434.5,446.0,10204619
2008-04-17,449.5,450.0,438.5,444.5,10287397
2008-04-18,445.0,454.5,440.5,453.5,11858524
2008-04-21,457.0,457.0,442.5,443.5,6423078
2008-04-22,442.0,445.5,439.5,440.5,3367801
2008-04-23,441.0,445.5,435.5,444.0,4886389
2008-04-24,444.0,457.0,437.0,450.0,6451751
2008-04-25,451.5,454.0,445.5,446.0,6138876
2008-04-28,449.0,454.5,443.5,445.5,5576213
2008-04-29,446.0,450.0,443.5,443.5,3653682
2008-04-30,444.5,446.0,438.5,442.0,2978711
2008-05-04,448.5,456.5,448.5,455.5,4725119
2008-05-05,455.0,469.0,453.5,460.5,8430066
2008-05-06,461.0,476.0,457.5,466.0,11818338
2008-05-07,469.5,473.5,462.0,472.5,7571923
2008-05-08,462.0,473.5,459.0,466.0,10467969
2008-05-12,462.5,480.5,462.0,479.5,6975921
2008-05-13,482.5,492.5,478.0,481.0,9225530
2008-05-14,481.0,489.5,475.5,488.0,7545781
2008-05-15,489.0,501.5,482.0,484.5,16422262
2008-05-16,488.5,499.5,483.0,498.0,10138677
2008-05-19,501.0,516.5,494.5,508.5,17948478
2008-05-20,507.5,507.5,495.5,503.5,12932193
2008-05-21,495.5,509.5,495.0,502.5,8500499
2008-05-22,499.5,502.0,489.0,490.0,7336428
2008-05-23,493.0,496.0,487.0,492.0,4543915
2008-05-26,489.0,490.0,482.0,485.0,3074689
2008-05-27,487.0,488.5,471.5,476.0,4428672
2008-05-28,476.5,486.5,475.0,484.5,4951939
2008-05-29,486.0,488.5,478.5,484.5,3634649
2008-05-30,488.5,492.5,485.0,486.5,3127368
2008-06-02,485.5,489.0,477.0,479.5,4306233
2008-06-03,474.5,476.0,469.5,474.5,4055456
2008-06-04,471.0,472.5,459.5,463.5,6185579
2008-06-05,462.5,468.0,458.0,461.0,5631107
2008-06-06,465.0,466.0,445.5,446.0,14109630
2008-06-07,438.5,439.0,429.5,430.0,3817856
2008-06-09,431.0,437.5,430.0,435.0,3834349
2008-06-10,430.5,431.0,420.5,423.5,7899625
2008-06-11,426.5,429.5,423.0,424.0,3390517
2008-06-16,428.0,432.5,424.5,427.0,3076739
2008-06-17,429.0,441.0,428.0,437.0,5576204
2008-06-18,434.0,438.0,428.5,429.0,4585009
2008-06-19,424.5,435.5,423.5,432.0,5034326
2008-06-20,432.0,434.5,425.5,425.5,2661507
2008-06-23,423.5,429.0,421.0,426.5,3962147
2008-06-24,426.0,426.5,414.5,416.0,4044986
2008-06-25,418.5,424.0,417.5,422.0,3745711
2008-06-26,424.0,424.5,414.0,415.0,2883707
2008-06-27,406.0,415.0,403.5,412.0,5068950
2008-06-30,412.0,413.0,403.0,406.5,3195258
2008-07-01,407.0,408.5,395.5,396.0,3780266
2008-07-02,401.5,407.5,398.0,405.5,3855088
2008-07-03,400.0,415.5,398.0,412.0,5388228
2008-07-04,413.5,414.5,406.0,407.5,2746652
2008-07-07,410.5,421.5,408.5,417.5,4295924
2008-07-08,408.0,416.0,403.0,415.5,6657015
2008-07-09,419.5,422.5,411.5,416.5,5600046
2008-07-10,410.5,420.5,407.0,416.0,4882933
2008-07-11,416.5,418.0,401.0,404.0,3384679
2008-07-14,407.0,414.5,406.5,411.0,2646869
2008-07-15,405.0,406.0,396.5,398.0,4189462
2008-07-16,400.0,409.0,395.5,407.5,6884483
2008-07-17,415.5,433.5,415.0,432.0,10507485
2008-07-18,426.0,440.0,421.5,428.5,8796921
2008-07-21,434.0,441.5,426.5,435.0,6162691
2008-07-22,431.0,433.0,424.0,429.0,6035147
2008-07-23,435.5,441.0,431.0,432.0,5332265
2008-07-24,434.5,439.0,428.0,436.5,4994254
2008-07-25,423.0,423.5,409.0,416.5,5906218
2008-07-28,420.5,428.5,410.0,410.0,4360286
2008-07-29,401.0,415.5,397.0,404.5,4473153
2008-07-30,414.5,420.0,410.0,419.5,4469345
2008-07-31,421.5,422.5,401.0,402.5,5306639
2008-08-01,401.0,409.5,399.0,401.0,3860478
2008-08-04,400.5,403.0,387.5,394.0,4238080
2008-08-05,390.0,399.5,388.0,389.5,4054013
2008-08-06,400.5,404.5,375.5,399.5,5301946
2008-08-07,400.0,408.5,399.0,402.5,3170918
2008-08-08,399.5,402.5,378.0,378.0,4904909
2008-08-11,378.0,395.5,355.0,395.5,7655909
2008-08-12,390.5,408.5,383.5,397.5,6663326
2008-08-13,392.5,398.0,386.5,387.0,3185523
2008-08-14,387.0,397.0,384.5,389.5,3012893
2008-08-15,393.0,395.0,388.0,394.0,2557676
2008-08-18,395.5,398.0,391.5,392.5,1890887
2008-08-19,385.0,386.5,367.5,369.5,3886348
2008-08-20,372.0,379.0,368.5,373.0,2486927
2008-08-21,374.0,375.0,356.5,365.5,4230139
2008-08-22,366.0,375.5,359.5,367.0,4716183
2008-08-25,368.5,369.0,338.0,338.0,5679808
2008-08-26,334.5,335.0,304.0,333.0,12168424
2008-08-27,335.5,342.0,321.0,329.5,6137856
2008-08-28,334.0,347.0,324.0,346.5,4898401
2008-08-29,346.5,348.5,335.0,338.0,3650672
2008-09-01,330.5,350.5,330.5,342.5,3082303
2008-09-02,340.0,357.0,336.0,354.0,6936239
2008-09-03,348.5,361.0,339.5,342.5,6457974
2008-09-04,341.5,349.0,318.0,320.0,9376714
2008-09-05,307.5,314.0,283.0,298.0,11688336
2008-09-08,321.0,326.5,313.0,316.5,6548339
2008-09-09,312.0,317.0,280.5,283.0,8782292
2008-09-10,275.0,292.0,256.5,269.5,11408278
2008-09-11,268.5,274.5,247.5,247.5,7463353
2008-09-12,256.5,271.5,248.5,255.0,12008141
2008-09-15,243.0,245.0,227.0,229.0,10785350
2008-09-16,217.5,219.0,151.5,162.0,16454144
2008-09-17,175.5,184.5,125.5,136.5,7783712
2008-09-19,188.0,217.5,165.5,217.5,3157738
2008-09-22,275.0,300.0,239.5,250.0,9670736
2008-09-23,244.0,257.5,236.0,252.0,3761227
2008-09-24,255.5,271.5,255.0,267.5,5534459
2008-09-25,265.0,270.0,255.5,267.5,3850227
2008-09-26,270.0,270.0,255.0,265.0,3815835
2008-09-29,262.0,265.0,243.0,247.5,4870586
2008-09-30,230.0,256.0,230.0,252.5,7957110
2008-10-01,259.0,261.5,245.5,251.5,4762092
2008-10-02,250.0,256.5,239.0,239.5,3596963
2008-10-03,232.0,239.5,223.0,228.5,5417084
2008-10-06,214.0,215.0,162.5,172.5,6765730
2008-10-07,180.0,195.0,162.0,180.0,8232984
2008-10-08,159.5,162.0,145.0,156.0,1231645
2008-10-09,168.0,208.0,156.0,164.0,5149588
2008-10-13,170.5,179.5,153.0,160.5,5509813
2008-10-14,177.0,194.0,175.0,190.0,8309885
2008-10-15,187.0,193.0,167.5,169.5,5603479
2008-10-16,140.5,173.0,135.5,158.5,4840237
2008-10-17,168.5,172.5,152.0,154.5,6372816
2008-10-20,161.5,165.0,156.0,161.5,3462012
2008-10-21,166.0,168.0,162.0,164.0,4046753
2008-10-22,157.0,165.5,152.0,163.0,4110064
2008-10-23,155.0,167.0,152.5,165.0,5021717
2008-10-24,159.0,170.5,146.5,149.5,4242638
2008-10-28,144.5,165.5,137.0,164.5,8722103
2008-10-29,171.5,186.0,171.5,184.5,8955030
2008-10-30,193.0,223.5,192.5,209.0,11547213
2008-10-31,200.0,211.5,184.0,209.5,13103850
2008-11-01,212.5,223.0,210.5,215.0,2124483
2008-11-05,225.5,240.5,209.5,210.0,7629897
2008-11-06,191.5,206.5,187.0,191.5,6738458
2008-11-07,186.5,201.0,185.0,199.0,4831402
2008-11-10,206.0,214.5,196.5,196.5,5857953
2008-11-11,191.0,192.5,175.5,176.5,3791842
2008-11-13,147.5,172.5,139.0,165.5,8791999
2008-11-14,177.5,180.0,160.0,160.5,5066588
2008-11-17,160.5,161.5,146.5,155.0,5939324
2008-11-18,150.0,162.5,144.5,160.0,4192732
2008-11-19,160.0,160.5,149.5,158.5,3980144
2008-11-20,144.5,157.5,143.5,155.0,6070451
2008-11-21,157.0,162.0,149.0,149.5,4250551
2008-11-24,155.0,166.5,151.0,166.5,5015892
2008-11-25,175.0,177.0,162.0,165.0,5633399
2008-11-26,163.5,169.5,158.5,159.0,4242511
2008-11-27,164.5,168.5,158.5,162.0,3991099
2008-11-28,163.5,164.0,157.0,158.5,1751519
2008-12-01,157.5,160.0,149.0,149.5,2014453
2008-12-02,144.0,155.0,143.0,155.0,2157687
2008-12-03,156.5,157.0,150.0,152.0,1426930
2008-12-04,152.5,157.0,150.0,152.0,2275432
2008-12-05,150.0,153.0,149.5,150.0,3842378
2008-12-08,157.5,159.5,151.5,156.5,3799056
2008-12-09,156.0,159.0,152.5,157.0,2651044
2008-12-10,157.5,162.5,156.0,160.0,2502743
2008-12-11,160.0,166.5,158.5,165.0,3747242
2008-12-12,159.5,172.5,156.0,169.5,5719765
2008-12-15,172.5,181.0,169.0,170.0,6180732
2008-12-16,168.0,174.5,167.5,169.0,3211648
2008-12-17,173.5,174.0,164.0,166.0,2527472
2008-12-18,165.5,167.0,157.5,158.0,2677664
2008-12-19,155.5,160.5,153.5,160.5,2642910
2008-12-22,160.0,163.5,157.5,163.0,3194341
2008-12-23,161.0,169.0,160.0,168.0,2887492
2008-12-24,167.5,170.5,166.5,169.0,2947795
2008-12-25,169.0,170.0,166.0,168.0,1339432
2008-12-26,168.5,169.5,165.0,168.0,1652450
2008-12-29,168.0,169.0,165.5,169.0,2035266
2008-12-30,169.0,170.0,166.0,169.0,1351473
2008-12-31,170.0,170.0,166.0,167.0,574642
2009-01-11,168.0,178.5,166.0,170.0,2187241
2009-01-12,170.5,174.0,168.5,169.5,1067297
2009-01-13,168.5,168.5,163.0,165.5,1601501
2009-01-14,166.5,168.0,152.0,154.0,3689601
2009-01-15,153.0,158.5,150.5,153.5,3508219
2009-01-16,157.0,158.5,150.5,152.5,2145072
2009-01-19,154.0,154.5,140.0,142.5,3794625
2009-01-20,141.5,143.0,131.5,132.5,3917906
2009-01-21,129.0,136.0,125.0,133.0,5042812
2009-01-22,137.0,138.5,115.0,116.5,6363984
2009-01-23,115.0,119.0,102.0,110.5,6696753
2009-01-26,111.5,119.0,105.5,118.5,6105496
2009-01-27,118.5,121.0,110.5,114.5,4403032
2009-01-28,116.5,119.0,112.5,117.5,4419377
2009-01-29,119.0,119.5,111.0,113.0,3499838
2009-01-30,112.0,116.0,110.0,110.0,4232432
2009-02-02,108.0,111.0,106.0,111.0,2460356
2009-02-03,111.0,113.5,109.0,110.0,1902478
2009-02-04,111.0,119.0,110.0,115.5,5402972
2009-02-05,113.5,116.0,110.0,111.5,4820488
2009-02-06,113.5,118.0,110.5,116.5,3954740
2009-02-09,118.0,127.0,116.0,124.0,6560341
2009-02-10,123.5,130.5,123.0,128.0,9829778
2009-02-11,122.0,132.5,119.5,126.5,13733636
2009-02-12,128.0,135.0,124.0,124.0,8802859
2009-02-13,127.5,129.5,124.0,127.0,4780729
2009-02-16,126.0,129.0,117.5,119.0,4955249
2009-02-17,116.5,117.0,103.0,105.0,5932247
2009-02-18,105.0,108.5,96.5,102.0,11340880
2009-02-19,103.0,107.0,101.5,103.0,4942412
2009-02-20,101.5,103.0,97.0,99.5,6687095
2009-02-24,98.0,100.0,95.5,99.0,4431943
2009-02-25,101.5,102.5,97.5,98.0,3821745
2009-02-26,100.5,101.5,98.0,100.5,4934085
2009-02-27,100.0,100.5,97.5,98.0,2344107
2009-03-02,96.0,98.5,95.0,97.5,3153781
2009-03-03,96.0,101.0,96.0,100.0,4961288
2009-03-04,101.0,109.0,100.5,107.0,11868094
2009-03-05,107.5,113.0,103.5,107.0,11653073
2009-03-06,105.0,114.0,105.0,110.5,10619476
2009-03-10,113.5,132.0,113.0,128.5,19257054
2009-03-11,132.0,134.5,127.5,131.0,13903269
2009-03-12,129.0,131.0,123.0,128.5,9377508
2009-03-13,132.5,138.5,127.5,128.5,10484502
2009-03-16,129.0,136.5,128.0,135.5,11003374
2009-03-17,137.5,141.5,134.5,137.0,19049316
2009-03-18,140.0,142.0,127.5,128.5,15350219
2009-03-19,132.5,140.0,132.5,137.0,19775305
2009-03-20,136.5,152.0,133.5,147.5,15612662
2009-03-23,153.0,163.5,152.5,162.5,17713421
2009-03-24,169.0,170.0,151.0,152.0,14719754
2009-03-25,152.5,168.0,147.5,166.5,19550412
2009-03-26,170.0,171.0,158.5,160.5,11635388
2009-03-27,161.5,162.5,151.0,151.5,7855464
2009-03-30,148.0,148.5,135.5,136.5,7248523
2009-03-31,136.5,145.5,136.0,140.0,8874350
2009-04-01,139.5,144.0,136.5,144.0,6423767
2009-04-02,148.5,154.5,147.0,153.5,10022501
2009-04-03,155.0,155.0,149.0,149.5,7894418
2009-04-06,153.0,158.5,147.0,148.0,9820833
2009-04-07,148.5,152.0,142.5,150.5,7519274
2009-04-08,147.5,154.0,145.5,153.5,7725790
2009-04-09,155.5,167.0,154.5,161.0,12132075
2009-04-10,163.5,164.5,156.5,159.5,6391256
2009-04-13,158.0,161.0,156.0,158.0,5240704
2009-04-14,159.5,173.5,158.0,167.0,25793064
2009-04-15,163.0,166.5,160.0,162.5,7807043
2009-04-16,165.0,171.5,165.0,169.0,13699114
2009-04-17,172.5,179.0,168.5,174.0,14328058
2009-04-20,174.0,176.5,159.5,161.0,9183462
2009-04-21,158.5,162.5,153.0,156.0,10911119
2009-04-22,159.0,161.5,153.5,160.5,10824941
2009-04-23,165.0,168.5,161.5,164.0,11798332
2009-04-24,163.5,165.0,160.0,161.0,6303665
2009-04-27,159.5,160.0,155.0,159.0,4252403
2009-04-28,156.5,157.0,151.5,153.5,4291128
2009-04-29,155.5,160.0,153.5,158.5,5848330
2009-04-30,161.5,163.5,156.5,157.5,6021602
2009-05-04,160.5,165.0,159.5,165.0,5722759
2009-05-05,171.0,176.0,166.0,166.0,15793507
2009-05-06,167.0,173.5,162.5,169.5,9661220
2009-05-07,173.5,184.5,172.5,180.5,19621657
2009-05-08,182.0,211.5,181.5,209.0,31693279
2009-05-12,204.0,236.5,203.5,230.0,41352966
2009-05-13,237.0,251.0,205.0,212.0,39901295
2009-05-14,201.5,206.0,189.5,198.0,25064250
2009-05-15,205.0,207.5,194.0,205.0,18476741
2009-05-18,199.0,218.5,195.5,218.5,19828108
2009-05-19,227.0,231.5,216.5,222.0,24417785
2009-05-20,222.0,237.0,216.5,233.5,28472149
2009-05-21,228.5,230.0,213.5,214.5,16071115
2009-05-22,217.0,226.0,216.5,221.0,10716773
2009-05-25,221.5,225.0,216.0,221.5,7529622
2009-05-26,219.5,220.5,207.0,214.0,12773436
2009-05-27,219.5,221.5,214.0,215.5,11983999
2009-05-28,212.5,222.0,210.5,218.5,10499488
2009-05-29,223.5,227.0,221.5,223.0,12654189
2009-06-01,229.0,246.0,228.5,243.0,25907355
2009-06-02,244.5,263.5,231.0,242.5,40876991
2009-06-03,245.0,250.0,216.0,218.5,25163134
2009-06-04,216.0,228.0,205.5,213.0,25399081
2009-06-05,220.5,223.0,210.0,215.0,14162111
2009-06-08,210.5,214.0,206.0,213.5,7276451
2009-06-09,215.0,217.5,209.5,212.5,7421686
2009-06-10,218.0,220.0,209.0,211.5,7120305
2009-06-11,212.5,213.0,206.0,208.5,5134349
2009-06-15,206.5,206.5,195.0,195.0,7755428
2009-06-16,193.5,205.5,193.5,203.0,9724533
2009-06-17,201.0,205.5,190.5,191.5,9233623
2009-06-18,194.0,194.5,180.0,186.5,9889348
2009-06-19,188.5,188.5,180.0,180.5,5000689
2009-06-22,178.0,178.5,161.5,163.0,9494946
2009-06-23,158.5,172.5,146.0,167.5,17947723
2009-06-24,170.5,178.0,168.0,175.5,17181798
2009-06-25,176.5,179.5,166.0,176.5,19162770
2009-06-26,181.5,183.5,170.5,171.5,10334765
2009-06-29,170.5,178.5,167.5,173.0,9760213
2009-06-30,176.5,178.0,171.0,172.0,8021937
2009-07-01,173.0,185.0,170.0,184.5,10322435
2009-07-02,181.0,186.0,175.0,178.5,10582811
2009-07-03,178.0,183.0,173.5,181.5,7888983
2009-07-06,177.0,178.0,170.5,172.0,6396758
2009-07-07,174.5,179.0,169.5,174.0,7495327
2009-07-08,170.0,173.0,166.0,168.0,8386565
2009-07-09,169.0,171.5,163.5,165.5,6751305
2009-07-10,166.0,166.5,154.5,156.0,6884373
2009-07-13,152.0,160.5,149.5,158.0,10089947
2009-07-14,163.5,167.5,161.0,162.0,10492160
2009-07-15,164.0,170.0,164.0,170.0,6275047
2009-07-16,172.5,175.0,166.0,175.0,9065993
2009-07-17,176.0,184.0,173.0,183.5,11481458
2009-07-20,186.5,189.5,182.0,182.5,10358377
2009-07-21,184.5,189.0,179.5,185.0,8745383
2009-07-22,184.5,187.0,177.5,180.5,7908425
2009-07-23,182.0,193.0,181.0,191.5,10680973
2009-07-24,193.5,194.0,187.0,190.5,8336187
2009-07-27,193.0,199.5,192.5,194.5,8061394
2009-07-28,195.5,199.5,185.5,187.0,9141365
2009-07-29,185.0,187.5,180.5,182.5,7684602
2009-07-30,183.5,194.5,183.0,194.0,8629880
2009-07-31,197.5,214.5,192.0,213.0,24261396
2009-08-03,217.5,223.0,216.0,221.0,17604414
2009-08-04,215.5,216.0,208.5,214.5,10938263
2009-08-05,213.0,222.0,206.5,208.0,11666343
2009-08-06,211.5,215.0,202.5,206.5,12847762
2009-08-07,205.0,216.0,201.5,215.0,9615535
2009-08-10,215.0,215.5,207.0,209.5,8405218
2009-08-11,209.5,216.5,206.0,207.0,10089035
2009-08-12,204.5,213.0,202.5,211.0,8018904
2009-08-13,214.5,219.0,209.5,213.5,9429454
2009-08-14,214.5,222.0,209.5,210.0,12006227
2009-08-17,205.0,209.0,203.0,205.0,11568893
2009-08-18,212.0,221.0,210.0,215.5,20972591
2009-08-19,215.5,219.0,212.5,216.5,10425771
2009-08-20,219.5,221.5,211.5,218.0,9653602
2009-08-21,216.0,222.5,214.5,222.0,7886639
2009-08-24,225.0,225.0,219.0,222.0,11263421
2009-08-25,218.0,224.0,215.5,218.5,7702723
2009-08-26,219.0,222.0,213.0,216.5,7352160
2009-08-27,214.5,219.5,211.0,214.0,6983734
2009-08-28,216.0,220.5,215.0,219.5,6452994
2009-08-31,216.0,219.0,214.5,216.5,3519532
2009-09-01,217.5,220.0,213.5,219.5,5671120
2009-09-02,214.0,217.5,211.5,213.0,5372225
2009-09-03,214.5,218.0,212.5,214.5,5551375
2009-09-04,215.5,217.5,205.5,208.5,8948562
2009-09-07,211.0,228.5,209.0,228.0,11467956
2009-09-08,230.5,239.0,228.0,235.5,22615983
2009-09-09,234.5,237.0,227.5,229.5,10324805
2009-09-10,232.5,233.5,222.0,225.5,11036068
2009-09-11,228.0,236.5,224.0,233.5,11763066
2009-09-14,228.5,234.0,227.0,233.5,5810743
2009-09-15,235.0,248.0,233.0,246.5,14589148
2009-09-16,249.5,287.5,248.5,278.5,42768439
2009-09-17,287.5,300.5,265.0,270.5,41997389
2009-09-18,266.5,291.0,261.5,285.5,34134283
2009-09-21,284.5,294.0,274.0,276.0,19710170
2009-09-22,282.0,291.5,280.5,289.0,17498030
2009-09-23,290.0,297.5,282.5,284.0,17113450
2009-09-24,282.0,290.5,271.5,272.0,17275896
2009-09-25,275.5,279.5,267.0,271.5,13467988
2009-09-28,267.5,285.0,266.5,282.5,12868128
2009-09-29,286.0,292.0,280.0,285.5,16919139
2009-09-30,286.0,292.5,275.0,277.0,15889459
2009-10-01,281.5,286.0,277.0,281.0,9862642
